State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Season
Ohio,Harrison,39,67,2019-10-07,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-08,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-09,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-10,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-11,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-13,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-14,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-15,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-16,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-17,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-18,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-19,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-20,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-21,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-22,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-10-23,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-08,0,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-09,0,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-10,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-12,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-13,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-14,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-15,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-16,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-18,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-19,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-20,3,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-21,2,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-27,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-28,1,Good,CO,Fall
Ohio,Harrison,39,67,2019-11-30,1,Good,CO,Fall
Pennsylvania,Cambria,42,21,2019-09-10,3,Good,CO,Fall
Pennsylvania,Cambria,42,21,2019-09-25,1,Good,CO,Fall
Pennsylvania,Erie,42,49,2019-09-08,0,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-09-25,5,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-10-08,13,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-10-25,2,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-10-26,2,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-10-28,3,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-10-29,2,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-10-31,2,Good,CO,Fall
Puerto Rico,Bayamon,72,21,2019-11-06,3,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-03-02,9,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-03,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-21,7,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-23,7,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-24,7,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-26,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-27,7,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-29,7,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-03-30,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-01,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-02,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-04,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-05,23,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-07,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-08,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-10,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-11,2,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-13,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-14,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-16,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-17,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-19,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-20,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-22,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-23,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-25,6,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-26,6,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-28,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-04-29,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-01,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-02,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-04,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-05,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-07,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-08,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-10,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-11,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-13,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-14,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-16,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-17,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-19,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-20,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-22,5,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-23,3,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-28,9,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-29,7,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-05-31,8,Good,CO,Spring
Puerto Rico,Caguas,72,25,2019-09-07,9,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-08,9,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-10,43,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-11,8,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-13,9,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-14,9,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-23,8,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-25,9,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-09-26,17,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-10-04,10,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-10-05,9,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-10-08,8,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-10-23,10,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-10-25,11,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-10-26,11,Good,CO,Fall
Puerto Rico,Caguas,72,25,2019-11-19,8,Good,CO,Fall
Puerto Rico,Guaynabo,72,61,2019-03-20,5,Good,CO,Spring
Puerto Rico,Guaynabo,72,61,2019-03-21,5,Good,CO,Spring
Puerto Rico,Guaynabo,72,61,2019-03-23,5,Good,CO,Spring
Puerto Rico,Guaynabo,72,61,2019-03-24,5,Good,CO,Spring
Puerto Rico,Guaynabo,72,61,2019-03-26,3,Good,CO,Spring
Puerto Rico,Guaynabo,72,61,2019-04-15,42,Good,CO,Spring
Puerto Rico,Guaynabo,72,61,2019-05-31,6,Good,CO,Spring
Puerto Rico,Ponce,72,113,2019-05-29,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2019-05-31,5,Good,CO,Spring
Puerto Rico,Ponce,72,113,2019-09-26,2,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-03-15,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-16,11,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-17,10,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-18,11,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-19,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-20,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-21,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-22,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-23,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-24,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-25,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-26,30,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-27,11,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-28,7,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-29,10,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-30,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-03-31,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-01,10,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-12,18,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-13,17,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-14,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-15,18,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-16,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-17,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-18,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-19,10,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-20,11,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-21,11,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-22,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-23,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-24,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-25,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-26,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-27,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-28,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-29,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-04-30,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-01,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-02,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-03,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-04,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-05,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-06,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-07,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-08,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-09,14,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-10,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-11,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-12,13,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-13,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-14,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-15,17,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-16,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-17,15,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-18,16,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-19,17,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-20,18,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-21,19,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-22,20,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-23,20,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-24,20,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-25,2,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-26,3,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-27,5,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-28,5,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-29,7,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-30,7,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-05-31,8,Good,CO,Spring
Puerto Rico,San Juan,72,127,2019-09-01,15,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-02,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-03,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-04,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-05,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-06,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-07,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-08,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-09,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-10,18,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-11,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-12,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-13,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-14,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-15,15,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-16,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-17,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-18,15,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-19,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-20,18,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-21,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-22,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-23,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-24,15,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-25,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-27,18,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-28,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-29,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-09-30,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-01,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-02,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-03,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-04,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-05,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-06,9,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-07,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-08,24,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-09,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-10,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-11,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-12,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-13,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-14,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-15,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-16,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-17,18,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-18,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-19,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-20,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-21,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-22,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-23,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-24,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-25,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-26,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-27,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-28,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-29,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-30,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-10-31,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-01,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-02,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-03,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-04,15,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-05,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-06,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-07,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-08,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-09,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-10,10,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-11,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-12,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-13,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-14,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-15,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-16,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-17,13,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-18,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-19,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-20,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-21,17,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-22,16,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-23,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-24,11,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-25,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-26,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-27,15,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-28,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-29,14,Good,CO,Fall
Puerto Rico,San Juan,72,127,2019-11-30,14,Good,CO,Fall
Virginia,Henrico,51,87,2019-10-31,2,Good,CO,Fall
Virginia,Norfolk City,51,710,2019-09-13,6,Good,CO,Fall
Virginia,Richmond City,51,760,2019-09-16,6,Good,CO,Fall
Virginia,Richmond City,51,760,2019-09-17,6,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-05-13,0,Good,CO,Spring
West Virginia,Kanawha,54,39,2019-10-28,3,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-10-29,5,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-10-31,3,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-01,3,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-03,3,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-04,3,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-06,5,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-24,3,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-25,6,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-27,6,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-28,2,Good,CO,Fall
West Virginia,Kanawha,54,39,2019-11-30,3,Good,CO,Fall
Alaska,Anchorage ,2,20,2020-03-02,13,Good,CO,Spring
Alaska,Anchorage ,2,20,2020-09-24,6,Good,CO,Fall
Alaska,Anchorage ,2,20,2020-10-25,6,Good,CO,Fall
Alaska,Anchorage ,2,20,2020-10-26,7,Good,CO,Fall
Alaska,Anchorage ,2,20,2020-10-27,7,Good,CO,Fall
California,Napa,6,55,2020-03-29,3,Good,CO,Spring
California,Napa,6,55,2020-10-27,6,Good,CO,Fall
California,Napa,6,55,2020-11-03,6,Good,CO,Fall
Connecticut,Hartford,9,3,2020-03-08,5,Good,CO,Spring
Connecticut,New Haven,9,9,2020-03-08,2,Good,CO,Spring
Florida,Wakulla,12,129,2020-04-17,2,Good,CO,Spring
Florida,Wakulla,12,129,2020-11-12,2,Good,CO,Fall
Kentucky,Edmonson,21,61,2020-05-16,2,Good,CO,Spring
Kentucky,Edmonson,21,61,2020-11-06,2,Good,CO,Fall
Kentucky,Edmonson,21,61,2020-11-09,2,Good,CO,Fall
Louisiana,Orleans,22,71,2020-09-19,2,Good,CO,Fall
Louisiana,Orleans,22,71,2020-09-20,2,Good,CO,Fall
Maryland,Howard,24,27,2020-03-11,3,Good,CO,Spring
Nebraska,Douglas,31,55,2020-11-21,9,Good,CO,Fall
Nebraska,Douglas,31,55,2020-11-22,9,Good,CO,Fall
New Jersey,Bergen,34,3,2020-11-19,3,Good,CO,Fall
New Jersey,Union,34,39,2020-05-11,5,Good,CO,Spring
New Jersey,Union,34,39,2020-05-12,5,Good,CO,Spring
New York,New York,36,61,2020-05-12,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-18,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-19,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-20,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-21,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-22,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-23,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-24,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-25,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-26,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-27,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-28,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-29,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-30,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-03-31,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-01,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-02,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-03,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-04,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-05,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-06,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-07,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-08,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-09,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-10,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-11,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-12,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-13,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-14,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-15,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-16,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-17,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-18,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-19,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-20,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-21,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-22,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-23,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-24,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-25,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-26,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-27,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-28,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-29,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-04-30,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-01,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-02,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-03,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-04,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-05,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-06,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-07,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-08,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-09,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-10,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-11,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-12,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-13,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-14,3,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-15,3,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-16,3,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-17,3,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-18,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-19,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-20,1,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-21,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-22,3,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-23,3,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-24,5,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-25,5,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-26,2,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-27,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-28,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-29,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-30,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-05-31,0,Good,CO,Spring
Ohio,Harrison,39,67,2020-09-01,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-02,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-03,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-04,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-05,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-07,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-08,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-09,0,Good,CO,Fall
Ohio,Harrison,39,67,2020-09-10,0,Good,CO,Fall
