State Name,county Name,State Code,County Code,Year,Category,Season
Colorado,Boulder,8,13,2023,Good,Fall
Colorado,Boulder,8,13,2023,Moderate,Spring
Colorado,Boulder,8,13,2024,Good,Spring
Colorado,Delta,8,29,2018,Good,Fall
Colorado,Delta,8,29,2018,Good,Spring
Colorado,Delta,8,29,2019,Good,Fall
Colorado,Delta,8,29,2020,Moderate,Fall
Colorado,Delta,8,29,2020,Good,Spring
Colorado,Delta,8,29,2021,Moderate,Fall
Colorado,Delta,8,29,2021,Good,Spring
Colorado,Delta,8,29,2022,Moderate,Spring
Colorado,Denver,8,31,2014,Moderate,Fall
Colorado,Denver,8,31,2014,Moderate,Spring
Colorado,Denver,8,31,2015,Moderate,Fall
Colorado,Denver,8,31,2015,Moderate,Spring
Colorado,Denver,8,31,2016,Moderate,Fall
Colorado,Denver,8,31,2016,Moderate,Spring
Colorado,Denver,8,31,2017,Moderate,Fall
Colorado,Denver,8,31,2017,Moderate,Spring
Colorado,Denver,8,31,2018,Moderate,Fall
Colorado,Denver,8,31,2018,Moderate,Spring
Colorado,Denver,8,31,2019,Moderate,Fall
Colorado,Denver,8,31,2019,Moderate,Spring
Colorado,Denver,8,31,2020,Moderate,Fall
Colorado,Denver,8,31,2020,Moderate,Spring
Colorado,Denver,8,31,2021,Moderate,Fall
Colorado,Denver,8,31,2021,Moderate,Spring
Colorado,Denver,8,31,2022,Moderate,Fall
Colorado,Denver,8,31,2022,Moderate,Spring
Colorado,Denver,8,31,2023,Moderate,Fall
Colorado,Denver,8,31,2023,Moderate,Spring
Colorado,Denver,8,31,2024,Good,Spring
Colorado,Douglas,8,35,2014,Good,Fall
Colorado,Douglas,8,35,2014,Moderate,Spring
Colorado,Douglas,8,35,2015,Moderate,Fall
Colorado,Douglas,8,35,2015,Moderate,Spring
Colorado,Douglas,8,35,2016,Good,Fall
Colorado,Douglas,8,35,2016,Good,Spring
Colorado,Douglas,8,35,2017,Moderate,Fall
Colorado,Douglas,8,35,2018,Moderate,Fall
Colorado,Douglas,8,35,2018,Moderate,Spring
Colorado,Douglas,8,35,2019,Good,Fall
Colorado,Douglas,8,35,2019,Good,Spring
Colorado,Douglas,8,35,2020,Moderate,Fall
Colorado,Douglas,8,35,2020,Moderate,Spring
Colorado,Douglas,8,35,2021,Moderate,Fall
Colorado,Douglas,8,35,2021,Moderate,Spring
Colorado,Douglas,8,35,2022,Good,Fall
Colorado,Douglas,8,35,2022,Moderate,Spring
Colorado,Douglas,8,35,2023,Good,Fall
Colorado,Douglas,8,35,2023,Moderate,Spring
Colorado,Douglas,8,35,2024,Good,Spring
Colorado,El Paso,8,41,2014,Good,Fall
Colorado,El Paso,8,41,2014,Good,Spring
Colorado,El Paso,8,41,2015,Good,Fall
Colorado,El Paso,8,41,2015,Moderate,Spring
Colorado,El Paso,8,41,2016,Good,Fall
Colorado,El Paso,8,41,2017,Moderate,Fall
Colorado,El Paso,8,41,2017,Moderate,Spring
Colorado,El Paso,8,41,2018,Good,Fall
Colorado,El Paso,8,41,2018,Moderate,Spring
Colorado,El Paso,8,41,2019,Good,Fall
Colorado,El Paso,8,41,2019,Moderate,Spring
Colorado,El Paso,8,41,2020,Moderate,Fall
Colorado,El Paso,8,41,2020,Good,Spring
Colorado,El Paso,8,41,2021,Moderate,Fall
Colorado,El Paso,8,41,2021,Moderate,Spring
Colorado,El Paso,8,41,2022,Moderate,Fall
Colorado,El Paso,8,41,2022,Moderate,Spring
Colorado,El Paso,8,41,2023,Moderate,Fall
Colorado,El Paso,8,41,2023,Moderate,Spring
Colorado,El Paso,8,41,2024,Good,Spring
Colorado,Garfield,8,45,2014,Moderate,Fall
Colorado,Garfield,8,45,2017,Moderate,Fall
Colorado,Garfield,8,45,2018,Good,Fall
Colorado,Garfield,8,45,2019,Good,Fall
Colorado,Garfield,8,45,2020,Moderate,Fall
Colorado,Garfield,8,45,2021,Moderate,Fall
Colorado,Garfield,8,45,2023,Good,Fall
Colorado,Jackson,8,57,2015,Good,Fall
Colorado,Jackson,8,57,2015,Good,Spring
Colorado,Jackson,8,57,2016,Good,Fall
Colorado,Jackson,8,57,2016,Good,Spring
Colorado,Jackson,8,57,2017,Good,Fall
Colorado,Jackson,8,57,2017,Good,Spring
Colorado,Jackson,8,57,2018,Good,Fall
Colorado,Jackson,8,57,2018,Good,Spring
Colorado,Jackson,8,57,2019,Good,Fall
Colorado,Jackson,8,57,2019,Good,Spring
Colorado,Jackson,8,57,2020,Good,Fall
Colorado,Jackson,8,57,2020,Good,Spring
Colorado,Jackson,8,57,2021,Good,Fall
Colorado,Jackson,8,57,2021,Good,Spring
Colorado,Jackson,8,57,2022,Moderate,Fall
Colorado,Jackson,8,57,2022,Good,Spring
Colorado,Jackson,8,57,2023,Good,Fall
Colorado,Jackson,8,57,2023,Moderate,Spring
Colorado,Jackson,8,57,2024,Good,Spring
Colorado,La Plata,8,67,2014,Moderate,Fall
Colorado,La Plata,8,67,2014,Moderate,Spring
Colorado,La Plata,8,67,2016,Good,Fall
Colorado,La Plata,8,67,2016,Moderate,Spring
Colorado,La Plata,8,67,2017,Good,Fall
Colorado,La Plata,8,67,2018,Good,Fall
Colorado,La Plata,8,67,2019,Moderate,Fall
Colorado,La Plata,8,67,2019,Good,Spring
Colorado,La Plata,8,67,2020,Moderate,Fall
Colorado,La Plata,8,67,2021,Good,Fall
Colorado,La Plata,8,67,2021,Moderate,Spring
Colorado,La Plata,8,67,2022,Moderate,Fall
Colorado,La Plata,8,67,2022,Moderate,Spring
Colorado,La Plata,8,67,2023,Moderate,Fall
Colorado,La Plata,8,67,2023,Moderate,Spring
Colorado,La Plata,8,67,2024,Moderate,Spring
Colorado,Larimer,8,69,2014,Moderate,Fall
Colorado,Larimer,8,69,2014,Moderate,Spring
Colorado,Larimer,8,69,2015,Moderate,Fall
Colorado,Larimer,8,69,2015,Moderate,Spring
Colorado,Larimer,8,69,2016,Moderate,Fall
Colorado,Larimer,8,69,2016,Good,Spring
Colorado,Larimer,8,69,2017,Moderate,Fall
Colorado,Larimer,8,69,2017,Moderate,Spring
Colorado,Larimer,8,69,2018,Moderate,Fall
Colorado,Larimer,8,69,2018,Moderate,Spring
Colorado,Larimer,8,69,2019,Moderate,Fall
Colorado,Larimer,8,69,2019,Moderate,Spring
Colorado,Larimer,8,69,2020,Moderate,Fall
Colorado,Larimer,8,69,2020,Moderate,Spring
Colorado,Larimer,8,69,2021,Good,Fall
Colorado,Larimer,8,69,2021,Moderate,Spring
Colorado,Larimer,8,69,2022,Moderate,Fall
Colorado,Larimer,8,69,2022,Moderate,Spring
Colorado,Larimer,8,69,2023,Moderate,Fall
Colorado,Larimer,8,69,2023,Moderate,Spring
Colorado,Larimer,8,69,2024,Moderate,Spring
Colorado,Mesa,8,77,2014,Moderate,Fall
Colorado,Mesa,8,77,2014,Good,Spring
Colorado,Mesa,8,77,2015,Good,Fall
Colorado,Mesa,8,77,2015,Good,Spring
Colorado,Mesa,8,77,2016,Good,Fall
Colorado,Mesa,8,77,2016,Good,Spring
Colorado,Mesa,8,77,2017,Good,Fall
Colorado,Mesa,8,77,2017,Good,Spring
Colorado,Mesa,8,77,2018,Good,Fall
Colorado,Mesa,8,77,2018,Good,Spring
Colorado,Mesa,8,77,2019,Good,Fall
Colorado,Mesa,8,77,2019,Good,Spring
Colorado,Mesa,8,77,2020,Good,Fall
Colorado,Mesa,8,77,2020,Good,Spring
Colorado,Mesa,8,77,2021,Good,Fall
Colorado,Mesa,8,77,2021,Good,Spring
Colorado,Mesa,8,77,2022,Good,Fall
Colorado,Mesa,8,77,2022,Moderate,Spring
Colorado,Mesa,8,77,2023,Good,Fall
Colorado,Mesa,8,77,2023,Good,Spring
Colorado,Montezuma,8,83,2014,Good,Fall
Colorado,Montezuma,8,83,2015,Good,Spring
Colorado,Montezuma,8,83,2022,Moderate,Spring
Colorado,Montezuma,8,83,2023,Moderate,Spring
Colorado,Park,8,93,2017,Unhealthy for Sensitive Groups,Fall
Colorado,Pitkin,8,97,2014,Good,Fall
Colorado,Pitkin,8,97,2014,Good,Spring
Colorado,Pitkin,8,97,2015,Good,Fall
Colorado,Pitkin,8,97,2015,Good,Spring
Colorado,Pitkin,8,97,2016,Good,Spring
Colorado,Pitkin,8,97,2017,Good,Fall
Colorado,Pitkin,8,97,2017,Good,Spring
Colorado,Pitkin,8,97,2018,Good,Fall
Colorado,Pitkin,8,97,2018,Good,Spring
Colorado,Pitkin,8,97,2019,Good,Fall
Colorado,Pitkin,8,97,2019,Good,Spring
Colorado,Pitkin,8,97,2020,Good,Fall
Colorado,Pitkin,8,97,2020,Good,Spring
Colorado,Pitkin,8,97,2021,Good,Fall
Colorado,Pitkin,8,97,2021,Good,Spring
Colorado,Pitkin,8,97,2022,Good,Fall
Colorado,Pitkin,8,97,2022,Good,Spring
Colorado,Pitkin,8,97,2023,Good,Fall
Colorado,Pitkin,8,97,2023,Good,Spring
Colorado,Prowers,8,99,2023,Good,Fall
Colorado,Prowers,8,99,2024,Good,Spring
Colorado,Pueblo,8,101,2014,Good,Fall
Colorado,Pueblo,8,101,2014,Good,Spring
Colorado,Pueblo,8,101,2015,Good,Fall
Colorado,Pueblo,8,101,2015,Good,Spring
Colorado,Pueblo,8,101,2016,Good,Fall
Colorado,Pueblo,8,101,2016,Good,Spring
Colorado,Pueblo,8,101,2017,Good,Fall
Colorado,Pueblo,8,101,2017,Good,Spring
Colorado,Pueblo,8,101,2018,Good,Fall
Colorado,Pueblo,8,101,2018,Good,Spring
Colorado,Pueblo,8,101,2019,Good,Fall
Colorado,Pueblo,8,101,2019,Good,Spring
Colorado,Pueblo,8,101,2020,Good,Fall
Colorado,Pueblo,8,101,2020,Good,Spring
Colorado,Pueblo,8,101,2021,Good,Fall
Colorado,Pueblo,8,101,2021,Good,Spring
Colorado,Pueblo,8,101,2022,Good,Fall
Colorado,Pueblo,8,101,2022,Good,Spring
Colorado,Pueblo,8,101,2023,Good,Fall
Colorado,Pueblo,8,101,2023,Good,Spring
Colorado,Pueblo,8,101,2024,Good,Spring
Colorado,Rio Blanco,8,103,2014,Good,Fall
Colorado,Rio Blanco,8,103,2014,Good,Spring
Colorado,Rio Blanco,8,103,2015,Good,Fall
Colorado,Rio Blanco,8,103,2015,Moderate,Spring
Colorado,Rio Blanco,8,103,2016,Good,Fall
Colorado,Rio Blanco,8,103,2016,Good,Spring
Colorado,Rio Blanco,8,103,2017,Good,Fall
Colorado,Rio Blanco,8,103,2017,Moderate,Spring
Colorado,Rio Blanco,8,103,2018,Good,Fall
Colorado,Rio Blanco,8,103,2018,Moderate,Spring
Colorado,Rio Blanco,8,103,2019,Good,Fall
Colorado,Rio Blanco,8,103,2019,Good,Spring
Colorado,Rio Blanco,8,103,2020,Good,Fall
Colorado,Rio Blanco,8,103,2020,Good,Spring
Colorado,Rio Blanco,8,103,2021,Good,Fall
Colorado,Rio Blanco,8,103,2021,Good,Spring
Colorado,Rio Blanco,8,103,2022,Moderate,Fall
Colorado,Rio Blanco,8,103,2022,Good,Spring
Colorado,Rio Blanco,8,103,2023,Moderate,Spring
Colorado,Rio Blanco,8,103,2024,Good,Spring
Colorado,San Juan,8,111,2014,Good,Fall
Colorado,San Juan,8,111,2014,Good,Spring
Colorado,San Juan,8,111,2015,Good,Fall
Colorado,San Juan,8,111,2015,Good,Spring
Colorado,San Juan,8,111,2016,Good,Fall
Colorado,San Juan,8,111,2016,Good,Spring
Colorado,San Juan,8,111,2017,Good,Fall
Colorado,San Juan,8,111,2017,Good,Spring
Colorado,San Juan,8,111,2018,Good,Fall
Colorado,San Juan,8,111,2018,Good,Spring
Colorado,San Juan,8,111,2019,Good,Fall
Colorado,San Juan,8,111,2019,Good,Spring
Colorado,San Juan,8,111,2020,Good,Fall
Colorado,San Juan,8,111,2020,Good,Spring
Colorado,San Juan,8,111,2021,Good,Fall
Colorado,San Juan,8,111,2021,Good,Spring
Colorado,San Juan,8,111,2022,Good,Fall
Colorado,San Juan,8,111,2022,Good,Spring
Colorado,San Juan,8,111,2023,Good,Fall
Colorado,San Juan,8,111,2023,Good,Spring
Colorado,Weld,8,123,2014,Moderate,Fall
Colorado,Weld,8,123,2014,Moderate,Spring
Colorado,Weld,8,123,2015,Moderate,Fall
Colorado,Weld,8,123,2015,Moderate,Spring
Colorado,Weld,8,123,2016,Moderate,Fall
Colorado,Weld,8,123,2016,Good,Spring
Colorado,Weld,8,123,2017,Moderate,Fall
Colorado,Weld,8,123,2017,Moderate,Spring
Colorado,Weld,8,123,2018,Moderate,Fall
Colorado,Weld,8,123,2018,Moderate,Spring
Colorado,Weld,8,123,2019,Moderate,Fall
Colorado,Weld,8,123,2019,Moderate,Spring
Colorado,Weld,8,123,2020,Moderate,Fall
Colorado,Weld,8,123,2020,Moderate,Spring
Colorado,Weld,8,123,2021,Moderate,Fall
Colorado,Weld,8,123,2021,Moderate,Spring
Colorado,Weld,8,123,2022,Good,Fall
Colorado,Weld,8,123,2022,Moderate,Spring
Colorado,Weld,8,123,2023,Moderate,Fall
Colorado,Weld,8,123,2023,Moderate,Spring
Colorado,Weld,8,123,2024,Good,Spring
Connecticut,Fairfield,9,1,2014,Good,Fall
Connecticut,Fairfield,9,1,2014,Moderate,Spring
Connecticut,Fairfield,9,1,2015,Good,Fall
Connecticut,Fairfield,9,1,2015,Moderate,Spring
Connecticut,Fairfield,9,1,2016,Moderate,Fall
Connecticut,Fairfield,9,1,2016,Good,Spring
Connecticut,Fairfield,9,1,2017,Good,Fall
Connecticut,Fairfield,9,1,2017,Moderate,Spring
Connecticut,Fairfield,9,1,2018,Good,Fall
Connecticut,Fairfield,9,1,2018,Moderate,Spring
Connecticut,Fairfield,9,1,2019,Good,Fall
Connecticut,Fairfield,9,1,2019,Moderate,Spring
Connecticut,Fairfield,9,1,2020,Good,Fall
Connecticut,Fairfield,9,1,2020,Good,Spring
Connecticut,Fairfield,9,1,2021,Good,Fall
Connecticut,Fairfield,9,1,2021,Moderate,Spring
Connecticut,Fairfield,9,1,2022,Good,Fall
Connecticut,Fairfield,9,1,2022,Moderate,Spring
Connecticut,Fairfield,9,1,2023,Good,Fall
Connecticut,Fairfield,9,1,2023,Moderate,Spring
Connecticut,Fairfield,9,1,2024,Good,Spring
Connecticut,Hartford,9,3,2014,Good,Fall
Connecticut,Hartford,9,3,2014,Moderate,Spring
Connecticut,Hartford,9,3,2015,Good,Fall
Connecticut,Hartford,9,3,2015,Moderate,Spring
Connecticut,Hartford,9,3,2016,Moderate,Fall
Connecticut,Hartford,9,3,2016,Good,Spring
Connecticut,Hartford,9,3,2017,Moderate,Fall
Connecticut,Hartford,9,3,2017,Good,Spring
Connecticut,Hartford,9,3,2018,Good,Fall
Connecticut,Hartford,9,3,2018,Good,Spring
Connecticut,Hartford,9,3,2019,Good,Fall
Connecticut,Hartford,9,3,2019,Moderate,Spring
Connecticut,Hartford,9,3,2020,Good,Fall
Connecticut,Hartford,9,3,2020,Good,Spring
Connecticut,Hartford,9,3,2021,Good,Fall
Connecticut,Hartford,9,3,2021,Good,Spring
Connecticut,Hartford,9,3,2022,Good,Fall
Connecticut,Hartford,9,3,2022,Moderate,Spring
Connecticut,Hartford,9,3,2023,Good,Fall
Connecticut,Hartford,9,3,2023,Moderate,Spring
Connecticut,Hartford,9,3,2024,Good,Spring
Connecticut,Litchfield,9,5,2014,Good,Fall
Connecticut,Litchfield,9,5,2014,Moderate,Spring
Connecticut,Litchfield,9,5,2015,Good,Fall
Connecticut,Litchfield,9,5,2015,Moderate,Spring
Connecticut,Litchfield,9,5,2016,Good,Fall
Connecticut,Litchfield,9,5,2016,Moderate,Spring
Connecticut,Litchfield,9,5,2017,Good,Fall
Connecticut,Litchfield,9,5,2017,Good,Spring
Connecticut,Litchfield,9,5,2018,Good,Fall
Connecticut,Litchfield,9,5,2018,Good,Spring
Connecticut,Litchfield,9,5,2019,Good,Fall
Connecticut,Litchfield,9,5,2019,Good,Spring
Connecticut,Litchfield,9,5,2020,Good,Fall
Connecticut,Litchfield,9,5,2020,Good,Spring
Connecticut,Litchfield,9,5,2021,Good,Fall
Connecticut,Litchfield,9,5,2021,Moderate,Spring
Connecticut,Litchfield,9,5,2022,Good,Fall
Connecticut,Litchfield,9,5,2022,Moderate,Spring
Connecticut,Litchfield,9,5,2023,Moderate,Fall
Connecticut,Litchfield,9,5,2023,Moderate,Spring
Connecticut,Litchfield,9,5,2024,Good,Spring
Connecticut,New Haven,9,9,2014,Moderate,Fall
Connecticut,New Haven,9,9,2014,Moderate,Spring
Connecticut,New Haven,9,9,2015,Moderate,Fall
Connecticut,New Haven,9,9,2015,Moderate,Spring
Connecticut,New Haven,9,9,2016,Moderate,Fall
Connecticut,New Haven,9,9,2016,Moderate,Spring
Connecticut,New Haven,9,9,2017,Good,Fall
Connecticut,New Haven,9,9,2017,Good,Spring
Connecticut,New Haven,9,9,2018,Good,Fall
Connecticut,New Haven,9,9,2018,Moderate,Spring
Connecticut,New Haven,9,9,2019,Good,Fall
Connecticut,New Haven,9,9,2019,Moderate,Spring
Connecticut,New Haven,9,9,2020,Good,Fall
Connecticut,New Haven,9,9,2020,Moderate,Spring
Connecticut,New Haven,9,9,2021,Good,Fall
Connecticut,New Haven,9,9,2021,Moderate,Spring
Connecticut,New Haven,9,9,2022,Good,Fall
Connecticut,New Haven,9,9,2022,Moderate,Spring
Connecticut,New Haven,9,9,2023,Moderate,Fall
Connecticut,New Haven,9,9,2023,Moderate,Spring
Connecticut,New Haven,9,9,2024,Good,Spring
Connecticut,New London,9,11,2014,Good,Fall
Connecticut,New London,9,11,2014,Moderate,Spring
Connecticut,New London,9,11,2015,Good,Fall
Connecticut,New London,9,11,2015,Good,Spring
Connecticut,New London,9,11,2016,Good,Fall
Connecticut,New London,9,11,2016,Good,Spring
Connecticut,New London,9,11,2017,Good,Fall
Connecticut,New London,9,11,2017,Good,Spring
Connecticut,New London,9,11,2018,Good,Fall
Connecticut,New London,9,11,2018,Moderate,Spring
Connecticut,New London,9,11,2019,Good,Fall
Connecticut,New London,9,11,2019,Good,Spring
Connecticut,New London,9,11,2020,Good,Fall
Connecticut,New London,9,11,2020,Good,Spring
Connecticut,New London,9,11,2021,Good,Fall
Connecticut,New London,9,11,2021,Good,Spring
Connecticut,New London,9,11,2022,Good,Fall
Connecticut,New London,9,11,2022,Moderate,Spring
Connecticut,New London,9,11,2023,Good,Fall
Connecticut,New London,9,11,2023,Good,Spring
Connecticut,New London,9,11,2024,Good,Spring
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2016,Moderate,Fall
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2016,Moderate,Spring
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2017,Moderate,Fall
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2017,Moderate,Spring
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2018,Moderate,Spring
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2020,Moderate,Fall
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2021,Moderate,Fall
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2021,Moderate,Spring
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2022,Moderate,Fall
Country Of Mexico,BAJA CALIFORNIA NORTE,80,2,2022,Moderate,Spring
Country Of Mexico,SONORA,80,26,2022,Good,Fall
Country Of Mexico,SONORA,80,26,2022,Moderate,Spring
Country Of Mexico,SONORA,80,26,2023,Good,Fall
Country Of Mexico,SONORA,80,26,2023,Moderate,Spring
Country Of Mexico,SONORA,80,26,2024,Moderate,Spring
Delaware,Kent,10,1,2014,Good,Fall
Delaware,Kent,10,1,2014,Moderate,Spring
Delaware,Kent,10,1,2015,Good,Fall
Delaware,Kent,10,1,2015,Moderate,Spring
Delaware,Kent,10,1,2016,Good,Fall
Delaware,Kent,10,1,2016,Moderate,Spring
Delaware,Kent,10,1,2017,Good,Fall
Delaware,Kent,10,1,2017,Moderate,Spring
Delaware,Kent,10,1,2018,Good,Fall
Delaware,Kent,10,1,2018,Good,Spring
Delaware,Kent,10,1,2019,Good,Fall
Delaware,Kent,10,1,2019,Moderate,Spring
Delaware,Kent,10,1,2020,Good,Fall
Delaware,Kent,10,1,2020,Good,Spring
Delaware,Kent,10,1,2021,Good,Fall
Delaware,Kent,10,1,2021,Good,Spring
Delaware,Kent,10,1,2022,Good,Fall
Delaware,Kent,10,1,2022,Good,Spring
Delaware,Kent,10,1,2023,Good,Fall
Delaware,Kent,10,1,2023,Moderate,Spring
Delaware,Kent,10,1,2024,Good,Spring
Delaware,New Castle,10,3,2014,Moderate,Fall
Delaware,New Castle,10,3,2014,Moderate,Spring
Delaware,New Castle,10,3,2015,Good,Fall
Delaware,New Castle,10,3,2015,Moderate,Spring
Delaware,New Castle,10,3,2016,Moderate,Fall
Delaware,New Castle,10,3,2016,Moderate,Spring
Delaware,New Castle,10,3,2017,Good,Fall
Delaware,New Castle,10,3,2017,Good,Spring
Delaware,New Castle,10,3,2018,Good,Fall
Delaware,New Castle,10,3,2018,Good,Spring
Delaware,New Castle,10,3,2019,Good,Fall
Delaware,New Castle,10,3,2019,Moderate,Spring
Delaware,New Castle,10,3,2020,Good,Fall
Delaware,New Castle,10,3,2020,Moderate,Spring
Delaware,New Castle,10,3,2021,Good,Fall
Delaware,New Castle,10,3,2021,Moderate,Spring
Delaware,New Castle,10,3,2022,Good,Fall
Delaware,New Castle,10,3,2022,Moderate,Spring
Delaware,New Castle,10,3,2023,Good,Fall
Delaware,New Castle,10,3,2023,Moderate,Spring
Delaware,New Castle,10,3,2024,Good,Spring
Delaware,Sussex,10,5,2014,Moderate,Fall
Delaware,Sussex,10,5,2014,Moderate,Spring
Delaware,Sussex,10,5,2015,Good,Fall
Delaware,Sussex,10,5,2015,Moderate,Spring
Delaware,Sussex,10,5,2016,Moderate,Fall
Delaware,Sussex,10,5,2016,Moderate,Spring
Delaware,Sussex,10,5,2017,Good,Fall
Delaware,Sussex,10,5,2017,Moderate,Spring
Delaware,Sussex,10,5,2018,Good,Fall
Delaware,Sussex,10,5,2018,Moderate,Spring
Delaware,Sussex,10,5,2019,Good,Fall
Delaware,Sussex,10,5,2019,Moderate,Spring
Delaware,Sussex,10,5,2020,Good,Fall
Delaware,Sussex,10,5,2020,Good,Spring
Delaware,Sussex,10,5,2021,Good,Fall
Delaware,Sussex,10,5,2022,Good,Fall
Delaware,Sussex,10,5,2022,Moderate,Spring
Delaware,Sussex,10,5,2023,Good,Fall
Delaware,Sussex,10,5,2023,Moderate,Spring
Delaware,Sussex,10,5,2024,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2014,Moderate,Fall
District Of Columbia,District of Columbia,11,1,2014,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2015,Moderate,Fall
District Of Columbia,District of Columbia,11,1,2015,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2016,Moderate,Fall
District Of Columbia,District of Columbia,11,1,2016,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2017,Moderate,Fall
District Of Columbia,District of Columbia,11,1,2017,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2018,Good,Fall
District Of Columbia,District of Columbia,11,1,2018,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2019,Good,Fall
District Of Columbia,District of Columbia,11,1,2019,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2020,Good,Fall
District Of Columbia,District of Columbia,11,1,2020,Good,Spring
District Of Columbia,District of Columbia,11,1,2021,Moderate,Fall
District Of Columbia,District of Columbia,11,1,2021,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2022,Good,Fall
District Of Columbia,District of Columbia,11,1,2022,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2023,Moderate,Fall
District Of Columbia,District of Columbia,11,1,2023,Moderate,Spring
District Of Columbia,District of Columbia,11,1,2024,Good,Spring
Florida,Alachua,12,1,2014,Good,Fall
Florida,Alachua,12,1,2014,Good,Spring
Florida,Alachua,12,1,2015,Good,Fall
Florida,Alachua,12,1,2015,Good,Spring
Florida,Alachua,12,1,2016,Good,Fall
Florida,Alachua,12,1,2016,Good,Spring
Florida,Alachua,12,1,2017,Good,Fall
Florida,Alachua,12,1,2017,Moderate,Spring
Florida,Alachua,12,1,2018,Good,Fall
Florida,Alachua,12,1,2018,Good,Spring
Florida,Alachua,12,1,2019,Good,Fall
Florida,Alachua,12,1,2019,Good,Spring
Florida,Alachua,12,1,2020,Good,Fall
Florida,Alachua,12,1,2020,Good,Spring
Florida,Alachua,12,1,2021,Good,Fall
Florida,Alachua,12,1,2021,Good,Spring
Florida,Alachua,12,1,2022,Good,Fall
Florida,Alachua,12,1,2022,Good,Spring
Florida,Alachua,12,1,2023,Good,Fall
Florida,Alachua,12,1,2023,Moderate,Spring
Florida,Alachua,12,1,2024,Good,Spring
Florida,Baker,12,3,2020,Good,Fall
Florida,Baker,12,3,2020,Moderate,Spring
Florida,Baker,12,3,2021,Good,Fall
Florida,Baker,12,3,2021,Moderate,Spring
Florida,Baker,12,3,2022,Good,Fall
Florida,Baker,12,3,2022,Good,Spring
Florida,Baker,12,3,2023,Good,Fall
Florida,Baker,12,3,2023,Moderate,Spring
Florida,Baker,12,3,2024,Good,Spring
Florida,Bay,12,5,2014,Good,Fall
Florida,Bay,12,5,2014,Moderate,Spring
Florida,Bay,12,5,2015,Good,Fall
Florida,Bay,12,5,2015,Good,Spring
Florida,Bay,12,5,2016,Good,Fall
Florida,Bay,12,5,2016,Good,Spring
Florida,Bay,12,5,2017,Moderate,Fall
Florida,Bay,12,5,2017,Moderate,Spring
Florida,Bay,12,5,2018,Good,Fall
Florida,Bay,12,5,2018,Moderate,Spring
Florida,Bay,12,5,2019,Good,Fall
Florida,Bay,12,5,2019,Good,Spring
Florida,Bay,12,5,2020,Moderate,Fall
Florida,Bay,12,5,2020,Moderate,Spring
Florida,Bay,12,5,2021,Good,Fall
Florida,Bay,12,5,2021,Moderate,Spring
Florida,Bay,12,5,2022,Moderate,Fall
Florida,Bay,12,5,2022,Moderate,Spring
Florida,Bay,12,5,2023,Good,Fall
Florida,Bay,12,5,2023,Moderate,Spring
Florida,Bay,12,5,2024,Moderate,Spring
Florida,Brevard,12,9,2014,Good,Fall
Florida,Brevard,12,9,2014,Moderate,Spring
Florida,Brevard,12,9,2015,Good,Fall
Florida,Brevard,12,9,2015,Good,Spring
Florida,Brevard,12,9,2016,Good,Fall
Florida,Brevard,12,9,2016,Good,Spring
Florida,Brevard,12,9,2017,Good,Fall
Florida,Brevard,12,9,2017,Moderate,Spring
Florida,Brevard,12,9,2018,Good,Fall
Florida,Brevard,12,9,2018,Good,Spring
Florida,Brevard,12,9,2019,Good,Fall
Florida,Brevard,12,9,2019,Good,Spring
Florida,Brevard,12,9,2020,Good,Fall
Florida,Brevard,12,9,2020,Good,Spring
Florida,Brevard,12,9,2021,Good,Fall
Florida,Brevard,12,9,2021,Moderate,Spring
Florida,Brevard,12,9,2022,Good,Fall
Florida,Brevard,12,9,2022,Good,Spring
Florida,Brevard,12,9,2023,Good,Fall
Florida,Brevard,12,9,2023,Good,Spring
Florida,Brevard,12,9,2024,Good,Spring
Florida,Broward,12,11,2014,Good,Fall
Florida,Broward,12,11,2014,Good,Spring
Florida,Broward,12,11,2015,Good,Fall
Florida,Broward,12,11,2015,Good,Spring
Florida,Broward,12,11,2016,Good,Fall
Florida,Broward,12,11,2016,Moderate,Spring
Florida,Broward,12,11,2017,Moderate,Fall
Florida,Broward,12,11,2017,Moderate,Spring
Florida,Broward,12,11,2018,Good,Fall
Florida,Broward,12,11,2018,Moderate,Spring
Florida,Broward,12,11,2019,Good,Fall
Florida,Broward,12,11,2019,Moderate,Spring
